first_name, last_name, subject, grade
yu, pwtjhkfm, Social Studies, A-
yu, pwtjhkfm, Art, B-
yu, pwtjhkfm, Music, C
yu, pwtjhkfm, History, B
ohk, mtotpgyc, Maths, B+
ohk, mtotpgyc, Physics, D+
ohk, mtotpgyc, Social Studies, A
ohk, mtotpgyc, Art, 
ohk, mtotpgyc, Music, A-
ohk, mtotpgyc, History, A
xqjgagsl, pswl, Maths, A-
xqjgagsl, pswl, Physics, A
xqjgagsl, pswl, Social Studies, C
xqjgagsl, pswl, Art, 
xqjgagsl, pswl, Music, B
xqjgagsl, pswl, History, A-
ndugwc, vsw, Maths, 
ndugwc, vsw, Physics, B+
ndugwc, vsw, Social Studies, D
ndugwc, vsw, Art, D+
ndugwc, vsw, Music, B-
ndugwc, vsw, History, B-
ifmkalm, yb, Maths, F
ifmkalm, yb, Physics, B+
ifmkalm, yb, Social Studies, B-
ifmkalm, yb, Art, D+
ifmkalm, yb, Music, F
ifmkalm, yb, History, C+
wlpuw, wvz, Maths, B-
wlpuw, wvz, Physics, C+
wlpuw, wvz, Social Studies, A
wlpuw, wvz, Art, C
wlpuw, wvz, Music, C
wlpuw, wvz, History, D-
faqxsqncu, gabdedhfr, Maths, C
faqxsqncu, gabdedhfr, Physics, A
faqxsqncu, gabdedhfr, Social Studies, A
faqxsqncu, gabdedhfr, Art, D-
faqxsqncu, gabdedhfr, Music, C+
faqxsqncu, gabdedhfr, History, D-
ykeuvb, vvlsjp, Maths, B-
ykeuvb, vvlsjp, Physics, B
ykeuvb, vvlsjp, Social Studies, D-
ykeuvb, vvlsjp, Art, B
ykeuvb, vvlsjp, Music, B-
ykeuvb, vvlsjp, History, 
fljexg, s, Maths, C
fljexg, s, Physics, C+
fljexg, s, Social Studies, C
fljexg, s, Art, F
fljexg, s, Music, B
fljexg, s, History, A
bvs, mohrwhie, Maths, D+
bvs, mohrwhie, Physics, 
bvs, mohrwhie, Social Studies, C-
bvs, mohrwhie, Art, B+
bvs, mohrwhie, Music, A
bvs, mohrwhie, History, B-
qatttgvm, dxlwnqegc, Maths, D-
qatttgvm, dxlwnqegc, Physics, D
qatttgvm, dxlwnqegc, Social Studies, D
qatttgvm, dxlwnqegc, Art, A-
qatttgvm, dxlwnqegc, Music, A
qatttgvm, dxlwnqegc, History, B
a, zp, Maths, B-
a, zp, Physics, D
a, zp, Social Studies, C
a, zp, Art, 
a, zp, Music, D
a, zp, History, C+
zqy, fwwa, Maths, A-
zqy, fwwa, Physics, C+
zqy, fwwa, Social Studies, C-
zqy, fwwa, Art, B
zqy, fwwa, Music, B
zqy, fwwa, History, B+
dx, eavkg, Maths, A
dx, eavkg, Physics, A-
dx, eavkg, Social Studies, 
dx, eavkg, Art, B+
dx, eavkg, Music, 
dx, eavkg, History, C+
cszl, sfk, Maths, A
cszl, sfk, Physics, A-
cszl, sfk, Social Studies, D+
cszl, sfk, Art, C-
cszl, sfk, Music, C+
cszl, sfk, History, D
usw, hogbsvugut, Maths, C+
usw, hogbsvugut, Physics, B
usw, hogbsvugut, Social Studies, B+
usw, hogbsvugut, Art, 
usw, hogbsvugut, Music, B-
usw, hogbsvugut, History, A
slqawyay, f, Maths, D+
slqawyay, f, Physics, C
slqawyay, f, Social Studies, B-
slqawyay, f, Art, D+
slqawyay, f, Music, 
slqawyay, f, History, C
tq, wxe, Maths, A
tq, wxe, Physics, A-
tq, wxe, Social Studies, B
tq, wxe, Art, C
tq, wxe, Music, A-
tq, wxe, History, B+
f, hdwjld, Maths, A-
f, hdwjld, Physics, A
f, hdwjld, Social Studies, B
f, hdwjld, Art, 
f, hdwjld, Music, C
f, hdwjld, History, B-
bt, parg, Maths, A-
bt, parg, Physics, D-
bt, parg, Social Studies, C-
bt, parg, Art, B+
bt, parg, Music, B
bt, parg, History, D
rkgjnnn, zrowhva, Maths, 
rkgjnnn, zrowhva, Physics, F
rkgjnnn, zrowhva, Social Studies, B+
rkgjnnn, zrowhva, Art, C-
rkgjnnn, zrowhva, Music, B
rkgjnnn, zrowhva, History, C-
fqgyyify, qz, Maths, 
fqgyyify, qz, Physics, D+
fqgyyify, qz, Social Studies, 
fqgyyify, qz, Art, B+
fqgyyify, qz, Music, D+
fqgyyify, qz, History, D
clbqvl, oulox, Maths, C+
clbqvl, oulox, Physics, F
clbqvl, oulox, Social Studies, 
clbqvl, oulox, Art, C+
clbqvl, oulox, Music, B-
clbqvl, oulox, History, F
qs, txyav, Maths, B
qs, txyav, Physics, B+
qs, txyav, Social Studies, A-
qs, txyav, Art, B-
qs, txyav, Music, B
qs, txyav, History, A-
jpou, ywrs, Maths, D-
jpou, ywrs, Physics, 
jpou, ywrs, Social Studies, C-
jpou, ywrs, Art, C+
jpou, ywrs, Music, A-
jpou, ywrs, History, C
ngxf, x, Maths, 
ngxf, x, Physics, C+
ngxf, x, Social Studies, B+
ngxf, x, Art, D-
ngxf, x, Music, D-
ngxf, x, History, F
em, wposlib, Maths, C-
em, wposlib, Physics, C
em, wposlib, Social Studies, D+
em, wposlib, Art, D-
em, wposlib, Music, C-
em, wposlib, History, A
is, apbuygwp, Maths, A
is, apbuygwp, Physics, C-
is, apbuygwp, Social Studies, C-
is, apbuygwp, Art, C-
is, apbuygwp, Music, C+
is, apbuygwp, History, C+
brajw, jgmbk, Maths, C
brajw, jgmbk, Physics, B+
brajw, jgmbk, Social Studies, D+
brajw, jgmbk, Art, B+
brajw, jgmbk, Music, A-
brajw, jgmbk, History, A
orrnr, crzsaahgdk, Maths, C+
orrnr, crzsaahgdk, Physics, D-
orrnr, crzsaahgdk, Social Studies, C+
orrnr, crzsaahgdk, Art, F
orrnr, crzsaahgdk, Music, F
orrnr, crzsaahgdk, History, B+
corqiltgfz, zoo, Maths, A
corqiltgfz, zoo, Physics, F
corqiltgfz, zoo, Social Studies, C
corqiltgfz, zoo, Art, C-
corqiltgfz, zoo, Music, C
corqiltgfz, zoo, History, A
stembnbzew, pinbob, Maths, C
stembnbzew, pinbob, Physics, D
stembnbzew, pinbob, Social Studies, D+
stembnbzew, pinbob, Art, C+
stembnbzew, pinbob, Music, A-
stembnbzew, pinbob, History, B-
aen, crlkexdbco, Maths, D+
aen, crlkexdbco, Physics, F
aen, crlkexdbco, Social Studies, D
aen, crlkexdbco, Art, 
aen, crlkexdbco, Music, 
aen, crlkexdbco, History, C+
lmtq, fot, Maths, C
lmtq, fot, Physics, B-
lmtq, fot, Social Studies, 
lmtq, fot, Art, D
lmtq, fot, Music, D
lmtq, fot, History, A-
qhlxqz, pzlvdlbww, Maths, A
qhlxqz, pzlvdlbww, Physics, C+
qhlxqz, pzlvdlbww, Social Studies, A
qhlxqz, pzlvdlbww, Art, 
qhlxqz, pzlvdlbww, Music, F
qhlxqz, pzlvdlbww, History, D
imlzsil, wrplnhtgrt, Maths, B
imlzsil, wrplnhtgrt, Physics, 
imlzsil, wrplnhtgrt, Social Studies, C
imlzsil, wrplnhtgrt, Art, B+
imlzsil, wrplnhtgrt, Music, 
imlzsil, wrplnhtgrt, History, F
eoricze, ifc, Maths, F
eoricze, ifc, Physics, B-
eoricze, ifc, Social Studies, F
eoricze, ifc, Art, B
eoricze, ifc, Music, B
eoricze, ifc, History, F
e, h, Maths, B
e, h, Physics, B
e, h, Social Studies, D-
e, h, Art, B-
e, h, Music, D
e, h, History, C-
soteyw, jyed, Maths, B+
soteyw, jyed, Physics, F
soteyw, jyed, Social Studies, D+
soteyw, jyed, Art, C
soteyw, jyed, Music, B+
soteyw, jyed, History, B+
c, ndzuxjbzvg, Maths, 
c, ndzuxjbzvg, Physics, D
c, ndzuxjbzvg, Social Studies, D+
c, ndzuxjbzvg, Art, C+
c, ndzuxjbzvg, Music, C-
c, ndzuxjbzvg, History, B
kxusg, fserdnkb, Maths, A-
kxusg, fserdnkb, Physics, B+
kxusg, fserdnkb, Social Studies, B-
kxusg, fserdnkb, Art, 
kxusg, fserdnkb, Music, C
kxusg, fserdnkb, History, C-
gpq, dfpy, Maths, B-
gpq, dfpy, Physics, A-
gpq, dfpy, Social Studies, 
gpq, dfpy, Art, A-
gpq, dfpy, Music, A
gpq, dfpy, History, B
g, ko, Maths, C-
g, ko, Physics, D
g, ko, Social Studies, D+
g, ko, Art, A-
g, ko, Music, D+
g, ko, History, B+
bocf, giaoquq, Maths, B
bocf, giaoquq, Physics, C+
bocf, giaoquq, Social Studies, 
bocf, giaoquq, Art, B
bocf, giaoquq, Music, B-
bocf, giaoquq, History, F
mhauq, sf, Maths, 
mhauq, sf, Physics, C-
mhauq, sf, Social Studies, D+
mhauq, sf, Art, 
mhauq, sf, Music, 
mhauq, sf, History, A-
q, qydolxww, Maths, B-
q, qydolxww, Physics, B+
q, qydolxww, Social Studies, B-
q, qydolxww, Art, D-
q, qydolxww, Music, A
q, qydolxww, History, 
uopbbevad, xyymfci, Maths, F
uopbbevad, xyymfci, Physics, F
uopbbevad, xyymfci, Social Studies, 
uopbbevad, xyymfci, Art, D-
uopbbevad, xyymfci, Music, A
uopbbevad, xyymfci, History, B
eaxmpahofl, r, Maths, A-
eaxmpahofl, r, Physics, C+
eaxmpahofl, r, Social Studies, C+
eaxmpahofl, r, Art, C+
eaxmpahofl, r, Music, B
eaxmpahofl, r, History, B+
oeiavy, dziog, Maths, D
oeiavy, dziog, Physics, A
oeiavy, dziog, Social Studies, D
oeiavy, dziog, Art, B+
oeiavy, dziog, Music, C-
oeiavy, dziog, History, C
pmgdxbwlnc, ska, Maths, 
pmgdxbwlnc, ska, Physics, A-
pmgdxbwlnc, ska, Social Studies, 
pmgdxbwlnc, ska, Art, B+
pmgdxbwlnc, ska, Music, D+
pmgdxbwlnc, ska, History, B+
qjxz, ib, Maths, C+
qjxz, ib, Physics, 
qjxz, ib, Social Studies, 
qjxz, ib, Art, 
qjxz, ib, Music, C+
qjxz, ib, History, D-
fpxaktdl, kefbfj, Maths, C-
fpxaktdl, kefbfj, Physics, B+
fpxaktdl, kefbfj, Social Studies, 
fpxaktdl, kefbfj, Art, C+
fpxaktdl, kefbfj, Music, F
fpxaktdl, kefbfj, History, 
yzmnpzowug, dbrbpithqw, Maths, D+
yzmnpzowug, dbrbpithqw, Physics, C
yzmnpzowug, dbrbpithqw, Social Studies, D+
yzmnpzowug, dbrbpithqw, Art, A-
yzmnpzowug, dbrbpithqw, Music, B
yzmnpzowug, dbrbpithqw, History, B-
vbixd, kqekbsdlks, Maths, C-
vbixd, kqekbsdlks, Physics, D-
vbixd, kqekbsdlks, Social Studies, B+
vbixd, kqekbsdlks, Art, B-
vbixd, kqekbsdlks, Music, A
vbixd, kqekbsdlks, History, F
iupdspi, ab, Maths, 
iupdspi, ab, Physics, C-
iupdspi, ab, Social Studies, C+
iupdspi, ab, Art, D+
iupdspi, ab, Music, A
iupdspi, ab, History, D+
whp, bdckop, Maths, B
whp, bdckop, Physics, 
whp, bdckop, Social Studies, B+
whp, bdckop, Art, B+
whp, bdckop, Music, A
whp, bdckop, History, C-
ulepykoyla, bqvdnenk, Maths, B-
ulepykoyla, bqvdnenk, Physics, B+
ulepykoyla, bqvdnenk, Social Studies, 
ulepykoyla, bqvdnenk, Art, B+
ulepykoyla, bqvdnenk, Music, C+
ulepykoyla, bqvdnenk, History, C
jskzfmipnh, she, Maths, D-
jskzfmipnh, she, Physics, D
jskzfmipnh, she, Social Studies, D
jskzfmipnh, she, Art, C-
jskzfmipnh, she, Music, D+
jskzfmipnh, she, History, D-
zlcgbe, sspot, Maths, A-
zlcgbe, sspot, Physics, B+
zlcgbe, sspot, Social Studies, D+
zlcgbe, sspot, Art, D
zlcgbe, sspot, Music, D-
zlcgbe, sspot, History, B
pyvhyza, zuj, Maths, B
pyvhyza, zuj, Physics, C-
pyvhyza, zuj, Social Studies, B
pyvhyza, zuj, Art, B+
pyvhyza, zuj, Music, C
pyvhyza, zuj, History, F
stexp, jjlnnjmwyp, Maths, C-
stexp, jjlnnjmwyp, Physics, B-
stexp, jjlnnjmwyp, Social Studies, 
stexp, jjlnnjmwyp, Art, B-
stexp, jjlnnjmwyp, Music, B-
stexp, jjlnnjmwyp, History, 
mzcrsiqf, btrof, Maths, C-
mzcrsiqf, btrof, Physics, 
mzcrsiqf, btrof, Social Studies, B-
mzcrsiqf, btrof, Art, A-
mzcrsiqf, btrof, Music, D-
mzcrsiqf, btrof, History, F
hnkcv, mlwqcqxbh, Maths, C
hnkcv, mlwqcqxbh, Physics, 
hnkcv, mlwqcqxbh, Social Studies, B+
hnkcv, mlwqcqxbh, Art, C
hnkcv, mlwqcqxbh, Music, C
hnkcv, mlwqcqxbh, History, B
qkhlbx, orbjzorvg, Maths, C+
qkhlbx, orbjzorvg, Physics, B-
qkhlbx, orbjzorvg, Social Studies, A
qkhlbx, orbjzorvg, Art, C+
qkhlbx, orbjzorvg, Music, F
qkhlbx, orbjzorvg, History, C-
gjksmpfhp, skpyxk, Maths, A
gjksmpfhp, skpyxk, Physics, C-
gjksmpfhp, skpyxk, Social Studies, F
gjksmpfhp, skpyxk, Art, A
gjksmpfhp, skpyxk, Music, C+
gjksmpfhp, skpyxk, History, F
zzhaznft, hpxguerx, Maths, B+
zzhaznft, hpxguerx, Physics, 
zzhaznft, hpxguerx, Social Studies, 
zzhaznft, hpxguerx, Art, C-
zzhaznft, hpxguerx, Music, B
zzhaznft, hpxguerx, History, B
ewimhey, pv, Maths, B-
ewimhey, pv, Physics, D+
ewimhey, pv, Social Studies, B+
ewimhey, pv, Art, D-
ewimhey, pv, Music, D-
ewimhey, pv, History, B+
ctnmsa, xjtkur, Maths, A
ctnmsa, xjtkur, Physics, B
ctnmsa, xjtkur, Social Studies, D-
ctnmsa, xjtkur, Art, A
ctnmsa, xjtkur, Music, C-
ctnmsa, xjtkur, History, 
htld, uvzoyqmj, Maths, C-
htld, uvzoyqmj, Physics, B+
htld, uvzoyqmj, Social Studies, 
htld, uvzoyqmj, Art, B+
htld, uvzoyqmj, Music, F
htld, uvzoyqmj, History, C
eqao, nibmnj, Maths, A
eqao, nibmnj, Physics, C+
eqao, nibmnj, Social Studies, A
eqao, nibmnj, Art, D+
eqao, nibmnj, Music, 
eqao, nibmnj, History, B
n, hah, Maths, F
n, hah, Physics, A-
n, hah, Social Studies, C+
n, hah, Art, D+
n, hah, Music, 
n, hah, History, D-
ryjx, it, Maths, D+
ryjx, it, Physics, F
ryjx, it, Social Studies, B
ryjx, it, Art, A
ryjx, it, Music, A
ryjx, it, History, D+
miv, clmhncgqw, Maths, B
miv, clmhncgqw, Physics, 
miv, clmhncgqw, Social Studies, 
miv, clmhncgqw, Art, 
miv, clmhncgqw, Music, A-
miv, clmhncgqw, History, C-
pkf, zs, Maths, D-
pkf, zs, Physics, C+
pkf, zs, Social Studies, A-
pkf, zs, Art, 
pkf, zs, Music, F
pkf, zs, History, B
wgjhyawqeg, wnjf, Maths, A
wgjhyawqeg, wnjf, Physics, B
wgjhyawqeg, wnjf, Social Studies, D
wgjhyawqeg, wnjf, Art, D-
wgjhyawqeg, wnjf, Music, 
wgjhyawqeg, wnjf, History, D-
umtmbw, swd, Maths, C+
umtmbw, swd, Physics, C
umtmbw, swd, Social Studies, C
umtmbw, swd, Art, C-
umtmbw, swd, Music, C+
umtmbw, swd, History, 
zbppljhtgd, na, Maths, B+
zbppljhtgd, na, Physics, D-
zbppljhtgd, na, Social Studies, F
zbppljhtgd, na, Art, D+
zbppljhtgd, na, Music, B+
zbppljhtgd, na, History, B
fmenbpczge, mhugyf, Maths, C-
fmenbpczge, mhugyf, Physics, D+
fmenbpczge, mhugyf, Social Studies, C-
fmenbpczge, mhugyf, Art, D+
fmenbpczge, mhugyf, Music, B
fmenbpczge, mhugyf, History, C
mxbbeh, iyrjj, Maths, F
mxbbeh, iyrjj, Physics, B
mxbbeh, iyrjj, Social Studies, B+
mxbbeh, iyrjj, Art, D
mxbbeh, iyrjj, Music, C
mxbbeh, iyrjj, History, C
etnvtxr, vojq, Maths, C-
etnvtxr, vojq, Physics, B
etnvtxr, vojq, Social Studies, C
etnvtxr, vojq, Art, F
etnvtxr, vojq, Music, A-
etnvtxr, vojq, History, F
nxpjnpxxdo, njfksxit, Maths, C
nxpjnpxxdo, njfksxit, Physics, B-
nxpjnpxxdo, njfksxit, Social Studies, B
nxpjnpxxdo, njfksxit, Art, C
nxpjnpxxdo, njfksxit, Music, 
nxpjnpxxdo, njfksxit, History, D-
qaj, mdwzzjswx, Maths, 
qaj, mdwzzjswx, Physics, D+
qaj, mdwzzjswx, Social Studies, 
qaj, mdwzzjswx, Art, 
qaj, mdwzzjswx, Music, B-
qaj, mdwzzjswx, History, C
ankt, lkthmk, Maths, D+
ankt, lkthmk, Physics, 
ankt, lkthmk, Social Studies, C+
ankt, lkthmk, Art, C+
ankt, lkthmk, Music, B+
ankt, lkthmk, History, C+
vssedwpu, p, Maths, 
vssedwpu, p, Physics, B
vssedwpu, p, Social Studies, B-
vssedwpu, p, Art, F
vssedwpu, p, Music, D+
vssedwpu, p, History, A-
afdndj, jcp, Maths, D-
afdndj, jcp, Physics, C-
afdndj, jcp, Social Studies, C+
afdndj, jcp, Art, C+
afdndj, jcp, Music, D+
afdndj, jcp, History, D
nozetlpef, mqz, Maths, D-
nozetlpef, mqz, Physics, D+
nozetlpef, mqz, Social Studies, B+
nozetlpef, mqz, Art, A
nozetlpef, mqz, Music, D+
nozetlpef, mqz, History, D
hsovsw, pfsqzyvdh, Maths, D
hsovsw, pfsqzyvdh, Physics, C+
hsovsw, pfsqzyvdh, Social Studies, D
hsovsw, pfsqzyvdh, Art, C
hsovsw, pfsqzyvdh, Music, C-
hsovsw, pfsqzyvdh, History, B-
s, qfqit, Maths, D+
s, qfqit, Physics, C
s, qfqit, Social Studies, B+
s, qfqit, Art, D+
s, qfqit, Music, C-
s, qfqit, History, B
kj, cspbite, Maths, B-
kj, cspbite, Physics, D+
kj, cspbite, Social Studies, C
kj, cspbite, Art, 
kj, cspbite, Music, C
kj, cspbite, History, C-
jldvm, ljuptrfeht, Maths, D+
jldvm, ljuptrfeht, Physics, B+
jldvm, ljuptrfeht, Social Studies, D+
jldvm, ljuptrfeht, Art, A-
jldvm, ljuptrfeht, Music, C
jldvm, ljuptrfeht, History, A
mquwgzns, mysr, Maths, B+
mquwgzns, mysr, Physics, C
mquwgzns, mysr, Social Studies, F
mquwgzns, mysr, Art, B+
mquwgzns, mysr, Music, F
mquwgzns, mysr, History, F
tnfvuxsad, nt, Maths, A
tnfvuxsad, nt, Physics, A
tnfvuxsad, nt, Social Studies, D+
tnfvuxsad, nt, Art, A-
tnfvuxsad, nt, Music, A-
tnfvuxsad, nt, History, F
vqlj, uylvt, Maths, B+
vqlj, uylvt, Physics, 
vqlj, uylvt, Social Studies, C+
vqlj, uylvt, Art, 
vqlj, uylvt, Music, B-
vqlj, uylvt, History, C
kaoesuq, wl, Maths, B+
kaoesuq, wl, Physics, C+
kaoesuq, wl, Social Studies, F
kaoesuq, wl, Art, C-
kaoesuq, wl, Music, C+
kaoesuq, wl, History, A
mgqihxcqo, boinc, Maths, A
mgqihxcqo, boinc, Physics, C
mgqihxcqo, boinc, Social Studies, 
mgqihxcqo, boinc, Art, B
mgqihxcqo, boinc, Music, A-
mgqihxcqo, boinc, History, D
ure, qocupaorn, Maths, C
ure, qocupaorn, Physics, C-
ure, qocupaorn, Social Studies, C-
ure, qocupaorn, Art, 
ure, qocupaorn, Music, C
ure, qocupaorn, History, 
dv, w, Maths, D+
dv, w, Physics, B
dv, w, Social Studies, B-
dv, w, Art, D-
dv, w, Music, 
dv, w, History, C-
rdnxar, qvrnnszmxq, Maths, D
rdnxar, qvrnnszmxq, Physics, C+
rdnxar, qvrnnszmxq, Social Studies, C-
rdnxar, qvrnnszmxq, Art, A-
rdnxar, qvrnnszmxq, Music, C-
rdnxar, qvrnnszmxq, History, B
vyidnzy, flrjn, Maths, C-
vyidnzy, flrjn, Physics, D
vyidnzy, flrjn, Social Studies, B-
vyidnzy, flrjn, Art, B-
vyidnzy, flrjn, Music, C-
vyidnzy, flrjn, History, 
ngmigza, wonj, Maths, C+
ngmigza, wonj, Physics, B+
ngmigza, wonj, Social Studies, D
ngmigza, wonj, Art, 
ngmigza, wonj, Music, C
ngmigza, wonj, History, F
dzlk, lduavi, Maths, D+
dzlk, lduavi, Physics, D-
dzlk, lduavi, Social Studies, 
dzlk, lduavi, Art, C+
dzlk, lduavi, Music, B-
dzlk, lduavi, History, B-
ykkiqtg, pxcgz, Maths, D+
ykkiqtg, pxcgz, Physics, D
ykkiqtg, pxcgz, Social Studies, C+
ykkiqtg, pxcgz, Art, B
ykkiqtg, pxcgz, Music, B
ykkiqtg, pxcgz, History, 
yxopfasu, oipzxsywdv, Maths, A
yxopfasu, oipzxsywdv, Physics, B+
yxopfasu, oipzxsywdv, Social Studies, C-
yxopfasu, oipzxsywdv, Art, B
yxopfasu, oipzxsywdv, Music, B-
yxopfasu, oipzxsywdv, History, A
el, nccyp, Maths, A
el, nccyp, Physics, D+
el, nccyp, Social Studies, D+
el, nccyp, Art, B+
el, nccyp, Music, F
el, nccyp, History, D-
lqb, fugttani, Maths, C
lqb, fugttani, Physics, D+
lqb, fugttani, Social Studies, C
lqb, fugttani, Art, D-
lqb, fugttani, Music, F
lqb, fugttani, History, C+
nlaegey, xifluavnu, Maths, D
nlaegey, xifluavnu, Physics, C+
nlaegey, xifluavnu, Social Studies, A-
nlaegey, xifluavnu, Art, B
nlaegey, xifluavnu, Music, B-
nlaegey, xifluavnu, History, B
cbcimmztt, daxamyu, Maths, A-
cbcimmztt, daxamyu, Physics, B
cbcimmztt, daxamyu, Social Studies, B+
cbcimmztt, daxamyu, Art, F
cbcimmztt, daxamyu, Music, C+
cbcimmztt, daxamyu, History, B+
qiah, y, Maths, C-
qiah, y, Physics, C-
qiah, y, Social Studies, 
qiah, y, Art, A-
qiah, y, Music, F
qiah, y, History, B+
vrm, izumin, Maths, 
vrm, izumin, Physics, 
vrm, izumin, Social Studies, A-
vrm, izumin, Art, B-
vrm, izumin, Music, C+
vrm, izumin, History, B
ultqttkec, cbfnsynp, Maths, D+
ultqttkec, cbfnsynp, Physics, D
ultqttkec, cbfnsynp, Social Studies, F
ultqttkec, cbfnsynp, Art, C
ultqttkec, cbfnsynp, Music, B
ultqttkec, cbfnsynp, History, A-
ajqguidn, vfge, Maths, 
ajqguidn, vfge, Physics, B-
ajqguidn, vfge, Social Studies, B-
ajqguidn, vfge, Art, 
ajqguidn, vfge, Music, B+
ajqguidn, vfge, History, 
qhg, pfl, Maths, D
qhg, pfl, Physics, D+
qhg, pfl, Social Studies, D
qhg, pfl, Art, A-
qhg, pfl, Music, C+
qhg, pfl, History, D+
fsihj, mcmzqsxt, Maths, B+
fsihj, mcmzqsxt, Physics, B-
fsihj, mcmzqsxt, Social Studies, B
fsihj, mcmzqsxt, Art, C+
fsihj, mcmzqsxt, Music, B+
fsihj, mcmzqsxt, History, A-
ikivpf, mxxvamauy, Maths, D-
ikivpf, mxxvamauy, Physics, A-
ikivpf, mxxvamauy, Social Studies, B-
ikivpf, mxxvamauy, Art, D
ikivpf, mxxvamauy, Music, B
ikivpf, mxxvamauy, History, B
pvwgdvf, ynzfn, Maths, 
pvwgdvf, ynzfn, Physics, D
pvwgdvf, ynzfn, Social Studies, C+
pvwgdvf, ynzfn, Art, B-
pvwgdvf, ynzfn, Music, F
pvwgdvf, ynzfn, History, C
xrkawl, dbgrcidc, Maths, A
xrkawl, dbgrcidc, Physics, C+
xrkawl, dbgrcidc, Social Studies, C+
xrkawl, dbgrcidc, Art, C+
xrkawl, dbgrcidc, Music, C+
xrkawl, dbgrcidc, History, C
gooh, vbxmeuufzp, Maths, A-
gooh, vbxmeuufzp, Physics, 
gooh, vbxmeuufzp, Social Studies, B
gooh, vbxmeuufzp, Art, F
gooh, vbxmeuufzp, Music, D+
gooh, vbxmeuufzp, History, F
duygiwo, bih, Maths, A
duygiwo, bih, Physics, A
duygiwo, bih, Social Studies, D+
duygiwo, bih, Art, F
duygiwo, bih, Music, C+
duygiwo, bih, History, B-
hkhqqkuh, rtdwfgql, Maths, C-
hkhqqkuh, rtdwfgql, Physics, A
hkhqqkuh, rtdwfgql, Social Studies, 
hkhqqkuh, rtdwfgql, Art, D
hkhqqkuh, rtdwfgql, Music, B+
hkhqqkuh, rtdwfgql, History, A-
iun, qcarcjqgfe, Maths, C+
iun, qcarcjqgfe, Physics, D-
iun, qcarcjqgfe, Social Studies, C-
iun, qcarcjqgfe, Art, B+
iun, qcarcjqgfe, Music, A
iun, qcarcjqgfe, History, D
acbafjpibs, ddofuckb, Maths, B+
acbafjpibs, ddofuckb, Physics, C
acbafjpibs, ddofuckb, Social Studies, C-
acbafjpibs, ddofuckb, Art, F
acbafjpibs, ddofuckb, Music, B
acbafjpibs, ddofuckb, History, F
xlfrt, pw, Maths, D+
xlfrt, pw, Physics, C
xlfrt, pw, Social Studies, F
xlfrt, pw, Art, C-
xlfrt, pw, Music, C
xlfrt, pw, History, F
e, a, Maths, A
e, a, Physics, C
e, a, Social Studies, C
e, a, Art, C-
e, a, Music, D
e, a, History, B-
kemwv, pxpcskeerc, Maths, D-
kemwv, pxpcskeerc, Physics, B+
kemwv, pxpcskeerc, Social Studies, D-
kemwv, pxpcskeerc, Art, C-
kemwv, pxpcskeerc, Music, 
kemwv, pxpcskeerc, History, C-
aslz, dkltxevxxs, Maths, F
aslz, dkltxevxxs, Physics, 
aslz, dkltxevxxs, Social Studies, A
aslz, dkltxevxxs, Art, F
aslz, dkltxevxxs, Music, 
aslz, dkltxevxxs, History, C-
knmhblf, tnt, Maths, 
knmhblf, tnt, Physics, B
knmhblf, tnt, Social Studies, D+
knmhblf, tnt, Art, F
knmhblf, tnt, Music, A
knmhblf, tnt, History, B+
hoyq, swhbez, Maths, C-
hoyq, swhbez, Physics, C+
hoyq, swhbez, Social Studies, B+
hoyq, swhbez, Art, B-
hoyq, swhbez, Music, A-
hoyq, swhbez, History, D-
atteiowy, rmu, Maths, D
atteiowy, rmu, Physics, D
atteiowy, rmu, Social Studies, D+
atteiowy, rmu, Art, B+
atteiowy, rmu, Music, C+
atteiowy, rmu, History, 
scv, ecbq, Maths, F
scv, ecbq, Physics, 
scv, ecbq, Social Studies, D-
scv, ecbq, Art, C-
scv, ecbq, Music, 
scv, ecbq, History, A-
pqn, rdgmydckji, Maths, C
pqn, rdgmydckji, Physics, 
pqn, rdgmydckji, Social Studies, A-
pqn, rdgmydckji, Art, 
pqn, rdgmydckji, Music, A-
pqn, rdgmydckji, History, 
sfnco, qhdzdgiw, Maths, D-
sfnco, qhdzdgiw, Physics, B-
sfnco, qhdzdgiw, Social Studies, 
sfnco, qhdzdgiw, Art, B+
sfnco, qhdzdgiw, Music, C-
sfnco, qhdzdgiw, History, C
wirdpqf, tio, Maths, 
wirdpqf, tio, Physics, D
wirdpqf, tio, Social Studies, B+
wirdpqf, tio, Art, B+
wirdpqf, tio, Music, C
wirdpqf, tio, History, 
lkgaoelkwc, awvjpdfco, Maths, B
lkgaoelkwc, awvjpdfco, Physics, F
lkgaoelkwc, awvjpdfco, Social Studies, A
lkgaoelkwc, awvjpdfco, Art, 
lkgaoelkwc, awvjpdfco, Music, A
lkgaoelkwc, awvjpdfco, History, C-
wwtjpizc, uc, Maths, C+
wwtjpizc, uc, Physics, B+
wwtjpizc, uc, Social Studies, 
wwtjpizc, uc, Art, A
wwtjpizc, uc, Music, 
wwtjpizc, uc, History, D
utcdsyhwp, bhapjqhe, Maths, C+
utcdsyhwp, bhapjqhe, Physics, F
utcdsyhwp, bhapjqhe, Social Studies, D+
utcdsyhwp, bhapjqhe, Art, C-
utcdsyhwp, bhapjqhe, Music, F
utcdsyhwp, bhapjqhe, History, A-
wfyieggp, nsc, Maths, F
